route_id,direction_id,route_path_id,path_sequence,stop_lat,stop_lon,stop_id,stop_name,agency,route_short_name,route_long_name,route_type,route_color,route_text_color,peak_15min_weekday,day_15min_weekday,night_60min_weekday,allday_60min_weekend,census_tract_geoid,census_tract_name,county_fips,tract_code
4,1,4_1,18,47.976086,-122.21151,205,RUCKER AVE & PACIFIC AVE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061040700,407,061,040700
4,1,4_1,19,47.973579,-122.211395,206,RUCKER AVE & 33RD ST - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061040700,407,061,040700
4,1,4_1,20,47.970894,-122.211281,207,RUCKER AVE & 35TH ST - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041000,410,061,041000
4,1,4_1,21,47.968689,-122.211182,208,RUCKER AVE & 37TH ST - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041000,410,061,041000
4,1,4_1,22,47.965786,-122.211044,209,RUCKER AVE & 39TH ST - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041000,410,061,041000
4,1,4_1,23,47.962395,-122.210938,210,RUCKER AVE & 41ST ST - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041000,410,061,041000
4,1,4_1,24,47.959042,-122.211395,211,EVERGREEN WAY & 44TH ST SE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041000,410,061,041000
4,1,4_1,25,47.955006,-122.213272,212,EVERGREEN WAY & 47TH ST SE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041000,410,061,041000
4,1,4_1,26,47.951431,-122.213928,213,EVERGREEN WAY & 50TH ST SE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041000,410,061,041000
4,1,4_1,27,47.949139,-122.21479,214,EVERGREEN WAY & 52ND ST SE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041100,411,061,041100
4,1,4_1,28,47.945747,-122.216324,215,EVERGREEN WAY & 57TH ST SE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041100,411,061,041100
4,1,4_1,29,47.94418,-122.217026,216,EVERGREEN WAY & 59TH ST SE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041100,411,061,041100
4,1,4_1,30,47.940998,-122.217888,217,EVERGREEN WAY & PECKS DR - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041100,411,061,041100
4,1,4_1,31,47.93895,-122.218468,218,EVERGREEN WAY & 6500 BLK - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041100,411,061,041100
4,1,4_1,32,47.934795,-122.219566,219,EVERGREEN WAY & MADISON ST - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041202,412.02,061,041202
4,1,4_1,33,47.931755,-122.220398,220,EVERGREEN WAY & 73RD - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041202,412.02,061,041202
4,1,4_1,34,47.929874,-122.221085,221,EVERGREEN WAY & 75TH ST SE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041202,412.02,061,041202
4,1,4_1,35,47.927605,-122.222954,222,EVERGREEN WAY & BRUIN BLVD - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041202,412.02,061,041202
4,1,4_1,36,47.925571,-122.224854,223,EVERGREEN WAY & 79TH PL SE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041202,412.02,061,041202
4,1,4_1,37,47.920998,-122.229095,224,EVERGREEN WAY & E CASINO RD - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041904,419.04,061,041904
4,1,4_1,38,47.918808,-122.231155,225,EVERGREEN WAY & 86TH - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041904,419.04,061,041904
4,1,4_1,39,47.917252,-122.232597,226,EVERGREEN WAY & HOLLY DR - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041904,419.04,061,041904
4,1,4_1,40,47.913776,-122.235863,227,EVERGREEN WAY & 92ND ST SW - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041904,419.04,061,041904
4,1,4_1,41,47.912216,-122.23732,228,EVERGREEN WAY & W INTERCITY AVE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041904,419.04,061,041904
4,1,4_1,42,47.909752,-122.239639,229,EVERGREEN WAY & 4TH AVE W - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041904,419.04,061,041904
4,1,4_1,43,47.906776,-122.242386,230,EVERGREEN WAY & 100TH ST SW - SB,Everett Transit,,,,,,YES,YES,NO,YES,53061041905,419.05,061,041905
4,1,4_1,44,47.905766,-122.237236,231,SW EVERETT MALL WAY & 4TH AVE W - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041813,418.13,061,041813
4,1,4_1,45,47.906902,-122.232994,232,SE EVERETT MALL WAY & MERIDIAN AVE - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041813,418.13,061,041813
4,1,4_1,46,47.908295,-122.227669,233,SE EVERETT MALL WAY & 3RD AVE SE - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041814,418.14,061,041814
4,1,4_1,47,47.909824,-122.221939,234,SE EVERETT MALL WAY & 7TH AVE SE - EB,Everett Transit,,,,,,YES,YES,NO,YES,53061041805,418.05,061,041805
4,1,4_1,48,47.910736,-122.218552,235,SE EVERETT MALL WAY & 11TH AVE SE - EB,Everett Transit,,,,,,YES,YES,NO,YES,53061041805,418.05,061,041805
4,1,4_1,49,47.907787,-122.216728,236,100TH ST & WEST MALL DR - EB - DROP OFF ONLY,Everett Transit,,,,,,YES,YES,NO,YES,53061041805,418.05,061,041805
4,1,4_1,50,47.908085,-122.213638,139,MALL STATION - BAY 1,Everett Transit,,,,,,YES,YES,NO,YES,53061041805,418.05,061,041805
5,0,5_0,1,47.899057,-122.214232,395,SOUTH EVERETT FREEWAY STATION - BAY 4,Everett Transit,,,,,,NO,NO,NO,YES,53061041701,417.01,061,041701
5,0,5_0,2,47.89653,-122.21888,485,112TH ST SE & 10TH AVE SE - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041814,418.14,061,041814
5,0,5_0,3,47.896584,-122.229637,557,112TH ST SE & 2ND AVE SE - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041814,418.14,061,041814
5,0,5_0,4,47.896591,-122.233627,571,112TH ST SE & MERIDIAN PL W - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041813,418.13,061,041813
5,0,5_0,5,47.896604,-122.239694,57324,112TH ST SW & 4TH AVE W - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041813,418.13,061,041813
5,0,5_0,6,47.896577,-122.245141,57325,112TH ST SW & 8TH PL W - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041813,418.13,061,041813
5,0,5_0,7,47.897388,-122.250786,240,EVERGREEN WAY & 112TH ST SW - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041813,418.13,061,041813
5,0,5_0,8,47.904903,-122.243767,147,EVERGREEN WAY & SW EVERETT MALL WAY - NB,Everett Transit,,,,,,YES,YES,NO,YES,53061041805,418.05,061,041805
5,0,5_0,9,47.907379,-122.243103,241,100TH ST SW & EVERGREEN WAY - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041904,419.04,061,041904
5,0,5_0,10,47.907379,-122.247772,242,100TH ST SW & HOLLY DR - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041907,419.07,061,041907
5,0,5_0,11,47.907379,-122.25032,243,100TH ST SW & 12TH AVE W - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041907,419.07,061,041907
5,0,5_0,12,47.907433,-122.254463,244,100TH ST SW & 15TH AVE W - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041907,419.07,061,041907
5,0,5_0,13,47.907475,-122.257668,245,100TH ST SW & 18TH AVE W - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041907,419.07,061,041907
5,0,5_0,14,47.907562,-122.266144,246,100TH ST SW & 23RD AVE W - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041906,419.06,061,041906
5,0,5_0,15,47.907578,-122.269051,247,100TH ST SW & AIRPORT RD - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041906,419.06,061,041906
5,0,5_0,16,47.907719,-122.273933,248,100TH ST SW & 29TH AVE W - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041901,419.01,061,041901
5,0,5_0,17,47.908218,-122.277496,249,PAINE FIELD AIRPORT TERMINAL - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041901,419.01,061,041901
5,0,5_0,18,47.913815,-122.271484,250,AIRPORT RD & 94TH ST SW - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041906,419.06,061,041906
5,0,5_0,19,47.917892,-122.271492,251,AIRPORT RD & KASCH PARK RD - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041906,419.06,061,041906
5,0,5_0,20,47.930749,-122.259873,252,75TH ST SW & SEAWAY BLVD - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041304,413.04,061,041304
5,0,5_0,21,47.929628,-122.254894,253,75TH ST SW & 16TH AVE W - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041304,413.04,061,041304
5,0,5_0,22,47.92926,-122.246773,254,HARDESON ROAD & 75TH ST SW - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041303,413.03,061,041303
5,0,5_0,23,47.927887,-122.243233,255,HARDESON RD & 77TH - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041304,413.04,061,041304
5,0,5_0,24,47.92514,-122.240776,256,HARDESON RD & 80TH ST SW - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041304,413.04,061,041304
5,0,5_0,25,47.92181,-122.238983,257,W CASINO RD & UPPER RIDGE RD - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041904,419.04,061,041904
5,0,5_0,26,47.921776,-122.236473,258,W CASINO RD & 2ND AVE W - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041904,419.04,061,041904
5,0,5_0,27,47.921848,-122.230515,259,E CASINO RD & EVERGREEN WAY - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041904,419.04,061,041904
5,0,5_0,28,47.92186,-122.226685,260,E CASINO RD & EVERGREEN WAY - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041805,418.05,061,041805
5,0,5_0,29,47.923031,-122.22142,261,E CASINO RD & 8TH AVE SE - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041202,412.02,061,041202
5,0,5_0,30,47.925068,-122.216927,262,E CASINO RD & XAVIER WAY - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041202,412.02,061,041202
5,0,5_0,31,47.926079,-122.214714,263,E CASINO RD & RAINIER DR - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041202,412.02,061,041202
5,0,5_0,32,47.927647,-122.212585,264,E CASINO RD & HIGHLAND DR - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041202,412.02,061,041202
5,0,5_0,33,47.929947,-122.211914,265,BEVERLY BLVD & 75TH ST SE - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041400,414,061,041400
5,0,5_0,34,47.932911,-122.212456,266,BEVERLY BLVD & 72ND ST SE - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041400,414,061,041400
5,0,5_0,35,47.936768,-122.210182,267,BEVERLY BLVD & MADISON - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041400,414,061,041400
5,0,5_0,36,47.938122,-122.209099,268,BEVERLY BLVD & PALM AVE - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041400,414,061,041400
5,0,5_0,37,47.940952,-122.206894,269,BEVERLY BLVD & WETMORE AVE - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041400,414,061,041400
5,0,5_0,38,47.943569,-122.206703,270,COLBY AVE & 60TH ST SE - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041400,414,061,041400
5,0,5_0,39,47.946178,-122.206584,57327,COLBY AVE & FAIRFAX AVE - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041400,414,061,041400
5,0,5_0,40,47.947887,-122.206551,271,COLBY AVE & 55TH ST SE - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041400,414,061,041400
5,0,5_0,41,47.949978,-122.206566,272,COLBY AVE & 52ND ST SE - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041400,414,061,041400
5,0,5_0,42,47.951969,-122.206909,273,COLBY AVE & ALTA DR - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041400,414,061,041400
5,0,5_0,43,47.956108,-122.207603,274,COLBY AVE & 47TH ST SE - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041400,414,061,041400
5,0,5_0,44,47.961189,-122.207764,275,COLBY AVE & 43RD ST SE - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041400,414,061,041400
5,0,5_0,45,47.967754,-122.200974,276,BROADWAY & 38TH ST - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041000,410,061,041000
5,0,5_0,46,47.970451,-122.201111,277,BROADWAY & 36TH ST - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041000,410,061,041000
5,0,5_0,47,47.973843,-122.201309,278,BROADWAY & 33rd ST - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061040700,407,061,040700
5,0,5_0,48,47.973988,-122.200195,177,33RD ST & MCDOUGALL AVE - EB,Everett Transit,,,,,,YES,YES,NO,YES,53061040700,407,061,040700
5,0,5_0,49,47.974228,-122.197594,37,EVERETT STATION - D4,Everett Transit,,,,,,YES,YES,NO,YES,53061040700,407,061,040700
5,1,5_1,1,47.974228,-122.197594,37,EVERETT STATION - D4,Everett Transit,,,,,,YES,YES,NO,YES,53061040700,407,061,040700
5,1,5_1,2,47.974121,-122.199783,200,33RD ST & MCDOUGALL AVE - WB,Everett Transit,,,,,,YES,YES,NO,YES,53061040700,407,061,040700
5,1,5_1,3,47.972881,-122.201485,279,BROADWAY & 34TH ST - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061040700,407,061,040700
5,1,5_1,4,47.970406,-122.201363,280,BROADWAY & 36TH ST - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041000,410,061,041000
5,1,5_1,5,47.967155,-122.201233,281,BROADWAY & 38TH ST - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041000,410,061,041000
5,1,5_1,6,47.96283,-122.208038,282,COLBY AVE & 41ST ST - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041000,410,061,041000
5,1,5_1,7,47.960575,-122.207939,769,COLBY AVE & 43RD ST SE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041000,410,061,041000
5,1,5_1,8,47.95853,-122.208,772,COLBY AVE & 45TH ST SE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041000,410,061,041000
5,1,5_1,9,47.955601,-122.20768,285,COLBY AVE & 47TH ST SE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041000,410,061,041000
5,1,5_1,10,47.951515,-122.207016,286,COLBY AVE & 50TH ST SE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041000,410,061,041000
5,1,5_1,11,47.949081,-122.206673,287,COLBY AVE & 52ND ST SE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041100,411,061,041100
5,1,5_1,12,47.9459,-122.206749,288,COLBY AVE & FAIRFAX AVE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041100,411,061,041100
5,1,5_1,13,47.943062,-122.206886,289,COLBY AVE & 60TH ST SE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041100,411,061,041100
5,1,5_1,14,47.939987,-122.207764,290,BEVERLY BLVD & 63RD ST SE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041100,411,061,041100
5,1,5_1,15,47.93782,-122.209534,291,BEVERLY BLVD & PALM AVE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041100,411,061,041100
5,1,5_1,16,47.935989,-122.21106,292,BEVERLY BLVD & MADISON - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041202,412.02,061,041202
5,1,5_1,17,47.933014,-122.212624,293,BEVERLY BLVD & 72ND ST SE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041202,412.02,061,041202
5,1,5_1,18,47.929821,-122.212059,294,BEVERLY BLVD & 75TH ST SE - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041202,412.02,061,041202
5,1,5_1,19,47.927341,-122.21283,295,E CASINO RD & HIGHLAND DR - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041202,412.02,061,041202
5,1,5_1,20,47.925854,-122.215561,296,E  CASINO RD & RAINIER DR - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041202,412.02,061,041202
5,1,5_1,21,47.925076,-122.217201,297,E CASINO RD & XAVIER WAY - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041202,412.02,061,041202
5,1,5_1,22,47.923267,-122.221207,298,E CASINO RD & 8TH AVE SE - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041202,412.02,061,041202
5,1,5_1,23,47.922031,-122.226761,299,E CASINO RD & EVERGREEN WAY - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041805,418.05,061,041805
5,1,5_1,24,47.922012,-122.228851,300,E CASINO RD & EVERGREEN WAY - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041904,419.04,061,041904
5,1,5_1,25,47.922009,-122.233253,301,E CASINO RD & MERIDIAN AVE - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041904,419.04,061,041904
5,1,5_1,26,47.921951,-122.236099,302,W CASINO RD & 2ND AVE W - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041904,419.04,061,041904
5,1,5_1,27,47.921967,-122.237831,303,W CASINO RD & UPPER RIDGE RD - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041904,419.04,061,041904
5,1,5_1,28,47.924438,-122.240356,304,HARDESON RD & UPPER RIDGE RD - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041303,413.03,061,041303
5,1,5_1,29,47.928051,-122.243332,305,HARDESON RD & 77TH - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041303,413.03,061,041303
5,1,5_1,30,47.929424,-122.24678,306,HARDESON RD & VERALENE WAY - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041303,413.03,061,041303
5,1,5_1,31,47.929714,-122.255386,307,75TH ST SW & 16TH AVE W - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041304,413.04,061,041304
5,1,5_1,32,47.930992,-122.260078,2,75TH ST SW & SEAWAY BLVD - WB,Everett Transit,,,,,,YES,YES,NO,YES,53061041304,413.04,061,041304
5,1,5_1,33,47.920246,-122.271919,308,AIRPORT RD & W CASINO RD - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041901,419.01,061,041901
5,1,5_1,34,47.917839,-122.271828,309,AIRPORT RD & KASCH PARK RD - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041901,419.01,061,041901
5,1,5_1,35,47.913704,-122.271858,310,AIRPORT RD & 94TH ST SW - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041901,419.01,061,041901
5,1,5_1,36,47.907719,-122.273933,248,100TH ST SW & 29TH AVE W - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041901,419.01,061,041901
5,1,5_1,37,47.908218,-122.277496,249,PAINE FIELD AIRPORT TERMINAL - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041901,419.01,061,041901
5,1,5_1,38,47.907478,-122.2686,311,100TH ST SW & AIRPORT RD - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041905,419.05,061,041905
5,1,5_1,39,47.907478,-122.263939,312,100TH ST SW & 23RD AVE W - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041905,419.05,061,041905
5,1,5_1,40,47.90741,-122.257301,313,100TH ST SW & DAKOTA WAY - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041905,419.05,061,041905
5,1,5_1,41,47.907318,-122.249489,314,100TH ST SW & 12TH AVE W - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041905,419.05,061,041905
5,1,5_1,42,47.906776,-122.242386,230,EVERGREEN WAY & 100TH ST SW - SB,Everett Transit,,,,,,YES,YES,NO,YES,53061041905,419.05,061,041905
5,1,5_1,43,47.903507,-122.245445,315,EVERGREEN WAY & OLIVIA PARK RD - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041905,419.05,061,041905
5,1,5_1,44,47.900677,-122.248108,316,EVERGREEN WAY & 108TH ST SW - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041905,419.05,061,041905
5,1,5_1,45,47.898159,-122.250504,317,EVERGREEN WAY & 110TH ST SW - SB,Everett Transit,,,,,,NO,NO,NO,YES,53061041905,419.05,061,041905
5,1,5_1,46,47.896338,-122.25092,57322,112TH ST SW & EVERGREEN WAY - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041809,418.09,061,041809
5,1,5_1,47,47.89632,-122.244963,57323,112TH ST SW & 8TH PL W - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041809,418.09,061,041809
5,1,5_1,48,47.896408,-122.237808,573,112TH ST SW & 4TH AVE W - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041808,418.08,061,041808
5,1,5_1,49,47.896404,-122.233002,572,112TH ST SE & 1ST AVE SE - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041808,418.08,061,041808
5,1,5_1,50,47.89638,-122.22753,638,112TH ST SE & 3RD AVE SE - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041808,418.08,061,041808
5,1,5_1,51,47.896351,-122.22212,394,112TH ST SE & 7TH AVE SE - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041808,418.08,061,041808
5,1,5_1,52,47.899057,-122.214232,395,SOUTH EVERETT FREEWAY STATION - BAY 4,Everett Transit,,,,,,NO,NO,NO,YES,53061041701,417.01,061,041701
6,0,6_0,1,47.907703,-122.213547,336,MALL STATION - BAY 2,Everett Transit,,,,,,YES,YES,NO,YES,53061041805,418.05,061,041805
6,0,6_0,2,47.911255,-122.217476,140,SE EVERETT MALL WAY & W MALL DR - WB,Everett Transit,,,,,,YES,YES,NO,YES,53061041805,418.05,061,041805
6,0,6_0,3,47.910355,-122.220833,141,SE EVERETT MALL WAY & 10TH AVE SE - WB,Everett Transit,,,,,,YES,YES,NO,YES,53061041805,418.05,061,041805
6,0,6_0,4,47.91016,-122.223236,337,7TH AVE SE & SE EVERETT MALL WAY - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041805,418.05,061,041805
6,0,6_0,5,47.9132,-122.223297,338,7TH AVE SE & 93RD ST SE - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041805,418.05,061,041805
6,0,6_0,6,47.914955,-122.223328,339,7TH AVE SE & 92ND ST SE - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041805,418.05,061,041805
6,0,6_0,7,47.916805,-122.223366,340,7TH AVE SE & 90TH PL SE - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041805,418.05,061,041805
6,0,6_0,8,47.919041,-122.222794,341,7TH AVE SE & 87TH ST SE - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041805,418.05,061,041805
6,0,6_0,9,47.921528,-122.222855,342,7TH AVE SE & 84TH ST SE - NB,Everett Transit,,,,,,NO,NO,NO,YES,53061041805,418.05,061,041805
6,0,6_0,10,47.922031,-122.226761,299,E CASINO RD & EVERGREEN WAY - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041805,418.05,061,041805
6,0,6_0,11,47.922012,-122.228851,300,E CASINO RD & EVERGREEN WAY - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041904,419.04,061,041904
6,0,6_0,12,47.922009,-122.233253,301,E CASINO RD & MERIDIAN AVE - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041904,419.04,061,041904
6,0,6_0,13,47.921951,-122.236099,302,W CASINO RD & 2ND AVE W - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041904,419.04,061,041904
6,0,6_0,14,47.921967,-122.237831,303,W CASINO RD & UPPER RIDGE RD - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041904,419.04,061,041904
6,0,6_0,15,47.921921,-122.241608,343,W CASINO RD & 5TH AVE W - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041906,419.06,061,041906
6,0,6_0,16,47.921906,-122.243462,344,W CASINO RD & 8TH AVE W - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041906,419.06,061,041906
6,0,6_0,17,47.921867,-122.246834,345,W CASINO RD & 10TH AVE W - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041906,419.06,061,041906
6,0,6_0,18,47.921867,-122.250206,346,W CASINO RD & HALL PARK RD - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041906,419.06,061,041906
6,0,6_0,19,47.921883,-122.253006,347,W CASINO RD & SOMERSET DR - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041906,419.06,061,041906
6,0,6_0,20,47.921936,-122.258553,348,W CASINO RD & 18TH AVE W - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041906,419.06,061,041906
6,0,6_0,21,47.921093,-122.26297,349,W CASINO RD & 84TH ST SW - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041906,419.06,061,041906
6,0,6_0,22,47.920109,-122.265091,350,W CASINO RD & 23RD AVE W - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041906,419.06,061,041906
6,0,6_0,23,47.920166,-122.270279,351,W CASINO RD & AIRPORT RD - WB,Everett Transit,,,,,,NO,NO,NO,YES,53061041906,419.06,061,041906
6,0,6_0,24,47.930264,-122.259784,30357,SEAWAY TRANSIT CENTER - BAY 8 - SB,Everett Transit,,,,,,YES,NO,NO,YES,53061041304,413.04,061,041304
6,1,6_1,1,47.930264,-122.259784,30357,SEAWAY TRANSIT CENTER - BAY 8 - SB,Everett Transit,,,,,,YES,NO,NO,YES,53061041304,413.04,061,041304
6,1,6_1,2,47.930992,-122.260078,2,75TH ST SW & SEAWAY BLVD - WB,Everett Transit,,,,,,YES,YES,NO,YES,53061041304,413.04,061,041304
6,1,6_1,3,47.920021,-122.269264,321,W CASINO RD & AIRPORT RD - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041906,419.06,061,041906
6,1,6_1,4,47.919971,-122.264893,322,W CASINO RD & 23RD AVE W - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041906,419.06,061,041906
6,1,6_1,5,47.921185,-122.262634,323,W CASINO RD & 84TH ST SW - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041906,419.06,061,041906
6,1,6_1,6,47.921799,-122.257439,324,W CASINO RD & 18TH AVE W - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041906,419.06,061,041906
6,1,6_1,7,47.921753,-122.252716,325,W CASINO RD & SOMERSET DR - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041906,419.06,061,041906
6,1,6_1,8,47.921722,-122.250572,326,W CASINO RD & HALL PARK RD - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041906,419.06,061,041906
6,1,6_1,9,47.921734,-122.247215,327,W CASINO RD & 10TH AVE W - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041907,419.07,061,041907
6,1,6_1,10,47.921757,-122.243141,328,W CASINO RD & 8TH AVE W - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041904,419.04,061,041904
6,1,6_1,11,47.921753,-122.241058,329,W CASINO RD & 5TH AVE W - EB,Everett Transit,,,,,,NO,NO,NO,YES,53061041904,419.04,061,041904
